docID,namaBarang,desc,harga
171,sony bravia led tv 4k uhd kd 55x9000c 55inch android tv plus 3dimensi garansi resmi ,freeledtv19inch sony led tv kd 55x9000c spek sbb big size 55inch 4k ultra hd resolusi processor x1 3dimensi slim bezzel android tv internet x reality pro gital tv tuner ultra slim design usb 2 0 smart movie support hdd upto 1tb hdmi input optical audio lan cable connection audio in jack 3 5mm buru order gan promo free led tv 19inch branded utk luar pulau anjur packing kayu biaya sesuai thx ,Rp 16888000
172,led tv sony bravia 48inch kdl 48w700c free dvd player bluray ,led tv sony kdl 48w700c spek sbb big size 48inch full hd 1080p internet tv hdmi input usb smart 2 0 movie hdd support slim design x reality pro khusus sby n sktr free cod tuna tempat area by expedisi ogks subsid 50 by lapak free dvd player bluray lg bp125 thx ,Rp 7350000
173,sony led tv 40r350 new segel ,color black display features full hd display size 40 0 gender unisex model kdl 40r350b size l x w x h 6 3x91 7x59 8 weight 16 warranty iod 1 years warranty type local manufacturer warranty improve your viewing experience with crisp image quality and well balanced surround sound with the sony bravia 40r350b with a unique x protection pro feature it protects the tv from any external threats such as humidity surges lightning and dust so you are able to enjoy high quality entertainment that lasts longer clearer more natural image details enter the world of spectacular crisp moving images with the clear resolution enhancer this feature provides superior reduction of noise natural pictures while offering a depth of realism balanced reproduction of sound frequencies the sonys clear phase speakers will drastically improve your listening experience as much as the crisp details on screen this technology quickly fine tunes the frequency of the speakers for a more balanced pure natural audio that is crafted to precision lifelike action with smoother movement the motionflow minimizes motion blur for fast moving scenes to deliver smooth and less blurry images while you are enjoying fast action sequences or fast paced sports simply choose from the selection of viewing modes to suit your preferences for all types of programmes listen to your favourite radio stations this tv makes a great sounding radio too enjoy crisp and clear reception of your favourite radio station through its powerful speakers simply toggle radio stations using your tv remote up to 30 stations can be favourited and named for an instant recall whenever you want ,Rp 4150000
174,led tv sony bravia kdl 55w800c android tv 55inch ,led tv sony spek sbb big size 55inch led full hd 1080p android tv wifi usb smart 2 0 movie hdmi input stand led stainless minimize slim design barang baru gress garansi 1th sony khusus sby n sktr layan cod tuna tempat thx ,Rp 13499000
175,sony 48 quot internet tv led kdl 48w650d dvb t2 ,full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring anti petir ,Rp 6499000
176,led tv full hd 55inch sony bravia kdl55w954 3dimensi smart tv seri kolektor ,led tv big screen 55inch sony bravia seri w954 khusus kolektor yg ngerti kelas barang feature 3dimensi smart tv free dvd bluray 3dimensi player merk samsung ogks krm free le indonesia maximal subsid ogks 1jt free wall bracket ukr besar 70inch thx ,Rp 24500000
177,promo led tv sony full hd 40 quot klv 40r352c ,screen size 40 amp quot 101 6cm 16 9 tv system 1 analoge b g d k i m colour system pal secam ntsc 3 58 ntsc 4 43 video signal 1080 24p hdmi only 1p hdmi component 1p hdmi component 4876 50p 1080 30p hdmi only 720 30p hdmi only 720 24p hdmi only picture display resolution fu180,televisi tv led sharp 32 inch 32le185 ,layan irim via go send go jek aman hari 32le185 32 inch led beda 32le180 untuk type 32le185 play movie usb hd ready tv with led backlight usb movie 10w sound reflecting design super eco mode antenna booster photo frame mode timer function eco mode beri konsumsi daya tv rendah simpan setengah 18w model standar multimedia player via usb koneksi port usb aquos utar file video foto musik simpan flash disk sound reflect design refleksi sound lengkung suara luar televisi pecah dengar sempurna 7 shields protection lengkap 7 lindung ketat kualitas standart jepang untuk lindung televisi ,Rp 2275000
181,sony klv 32r302c tv led 32 inch ,led tv 32 inch kualitas gambar jernih detail clear resolution enhancer lengkap colo hdmi lengkap x protection pro garansi resmi 1 tahun penting free packing kayu ,Rp 3200000
182,promo led tv sony full hd 40 quot klv 40r352c ,screen size 40 amp quot 101 6cm 16 9 tv system 1 analoge b g d k i m colour system pal secam ntsc 3 58 ntsc 4 43 video signal 1080 24p hdmi only 1p hdmi component 1p hdmi component 4876 50p 1080 30p hdmi only 720 30p hdmi only 720 24p hdmi only picture display resolution full hd motionflow motionflow xr 100hz backlight module direct led dimming type frame dimming live colour yes advanced contrast enhancer ace yes 24p true cinema yes viewing angle 178 right to left 178 up to down screen format tv auto wide full normal wide zoom zoom 4 3 default pc full 1 full 2 normal picture mode vivid standard custom photo vivid photo standard photo custom cinema game graphics sports cinemotion film mode cinema drive yes audio speaker type open baffle sound mode standard music cinema game sports s master s master gital amplifier dolby dolby gital dolby gital plus dolby pulse stereo system nicam a2 audio output power 5w 5w speaker configuration 2ch full range 40x80mm x2 minals hdmi connections 2 1side 1rear hdcp hdcp1 4 usb 2 0 1 side composite video input s 1 rear hybrid w component component video y pb pr input s 1 rear hybrid w composite rf connection input s 1 rear analog audio input s 1 rear audio out 1 rear hybrid w audio out headphone out 1 rear hybrid w audio out other features bravia sync including hdmi cec yes fm radio yes usb play mpeg1 mpeg2ps mpeg2ts avchd mp4part10 mp4part2 avi xvid avi motionjpeg wmv9 mkv webm wav mp3 wma jpeg scene select photo music cinema game graphics sports auto parental control yes clock yes sleep timer yes on off timer yes teletext yes osd language afr ara eng fas fre ind por rus swa tha tur vie zho zul eco features dynamic backlight control yes backlight off mode yes power saving modes yes general power requirements dc 19 5v power consumption 51w standby power consumption 0 40w mensions w x h x d with stand approx 924 x 568 x 183 mm mensions w x h x d without stand approx 924 x 550 x 65 47 3 mm weight with stand approx 6 9 kg weight without stand approx 6 5 kg supplied accessories remote control rmt tx111p batteries r03 garansi 1 tahun resmi penting free packing kayu ,Rp 4950000
183,sharp 32 inch led tv lc 32le180i hitam free ongkir jabodetabek ,aquos led 32 lc 32le180i free ongkir khusus jakarta layan irim sanan tv untuk area jabodetabek sound reflect design rich detail and superb stereo imaging super eco mode optimized energy efficient screen display hdmi minal for effortiess gital connectivity with av equipment convenient operation with reminder feature antenna booster ilik fitur antenna booster fungsi untuk perkuat sinyal terima antena pengaruh besar untuk jernih kualitas gambar hilang gambar bayang eco mode beri konsumsi daya tv rendah simpan setengah 18w model standar sound reflect design refleksi sound lengkung suara luar televisi pecah dengar sempurna 7 shields protection lengkap 7 lindung ketat kualitas standart jepang untuk lindung televisi ,Rp 2320000
184,sony 55 quot smart full hd led tv kdl 55w650d garansi resmi sony indonesia ,share photos easily your smartphone on the big screen play back through usb find more of the entertainment you love slim and streamlined rediscover every detail high definition with extra brilliance ,Rp 9399000
185,sony led smart tv 48 inch 48w650d ,free packing kayu spesifikasi garansi resmi 1 tahun full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring akses dunia film kualitas gambar jernih manja full hd agum fiture x reality pro jadi gambar hidup tonton video youtube jelajah dunia internet koneksi wifi bagus gambar tajam berkat teknolog olah citra canggih resolusi gambar sony led tv full hd prosesor gambar unik leveraged sony x realitas pro x reality pro teknolog kualitas gambar layar tingkat untuk bantu lihat tajam urang bising untuk ingkat kontras terang gelap warna gambar indeks gerak motionflow xr jelas 100hz jujur gambar detail tajam bantu bawa adeg aksi halus blur eliminasi getar noise televisi youtube hibur jari operasi sederhana sony led tv ungkin hibur henti repositor konten vietnam youtube variasi sony led tv respon cepat minta film studi hibur senang selaras program olahraga hot cepat sistem boot cepat akses konten secara langsung irim jaring sony entertainment cerdas jernih gambar apresiasi alam kualitas gambar tingkat teknolog canggih ganggu super kurang sony resolusi jelas enhancer akurat reproduksi detail tekstur bidang gambar datar gambar tajam hasil kontras tingkat gambar tampil bantu lanjut ,Rp 7590000
186,tv led lg 43lh540t full hd flat tv lg samsung sony polytron ,lg led tv 43 inch full hd tv flat model 43 lh 540t picture quality triple xd engine namic color built in game desing telic sound 2 0 ch 10 w virtual 10 w clear voice 43lf540t desain fitur spesifikasi ubah itahu layar gambar simulasi dramatisasi fitur video sedia model sila lihat tab spesifikasi teknis untuk daftar lengkap fitur model garansi resmi lg ,Rp 4550000
187,adaptor tv sony led bravia 19 40 inci ,adaptor tv sony bravia untuk led 19 5 volt 4 7 amper kualitas ori bro ukur 19 40 in dites kirim ,Rp 190000
188,sony 48 quot internet tv led kdl 48w650d dvb t2 garansi resmi sony indonesia 1 tahun ,full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring anti petir untuk free ongkir irim utama via tiki guna irim kilat ,Rp 6499000
189,adaptor tv sony bravia led 19 5 votl ,adaptor tv sony bravia led 19 5 v 4 35 amper untuk ukur 19 in 40 inci kualitas ori masuk kabel power spesialis adaptor untuk tv merek sony ,Rp 220000
190,sony 40 quot internet led tv kdl 40w650d dvb t2 garansi resmi sony indonesia ,full hd 1080p x reality pro gambar jernih halus iptv hubung dunia konten online utar super multi format usb hibur hebat secara nirkabel wi fi bawa screen mirroring anti petir ,Rp 4999000
191,led tv sony bravia 55 android tv 4k 55x8500d garansi resmi ,android tv prosesor 4k x1 4k high dynamic range triluminos display tv 4k android 2016 rekomendasi netflix free ongkir jabodetabek luar kota harap konfirmasi biaya irim untuk informasi lanjut silah hubung ,Rp 16300000
192,led tv sony klv 40r352 ,tv led size 40 inch ilik kualitas gambar full hd lengkap oneksifitas 2 x hdmi 1 x usb ilik konsumsi daya 51 watt hemat energ sony klv 40r352c led tv 40 inch sony klv 40r352c led tv 40 inch tv led layar 40 inch resolusi 1920 x 1080 piksel ilik kualitas gambar full hd tv led desain slim lengkap koneksifitas 2 x hdmi 1 x usb ilik konsumsi daya 51 watt hemat energ ,Rp 5199000
193,smart tv led sony w65d 48 inch ,barang jual baru garansi fitur unggul gt x reality pro gambar jernih halus gt full hd 1080p gt motionflow xr jaga lancar aksi gt hibur hebat secara nirkabel wi fi bawa gt tampil ramping gt iptv hubung dunia konten online gt momen jadi milik photo sharing plus gt youtube video web layar besar gt screen mirroring smartphone layar besar gt utar super multi format usb gt clear phase untuk frekuensi halus seimbang gt speaker bass reflex untuk bass besar baik gt x protection pro tv xtra protection gt manajemen kabel buat kabel lihat happy shopping ,Rp 6940000
194,tv led sony bravia 65 inc 65x8500d android tv 4k hdr murah ,tv led sony bravia 65 65x8500d android tv 4k hdr murah a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l http wwwsonycomau local product kd 65x9300d http wwwsonycomau local product kd 65x9300d a ,Rp 26900000
195,tv sony bravia 32 led ,tv led sony bravia sony klv 32r302c tv led 32 inch led tv kualitas gambar jernih detail ilik ukur layar 32 inch led tv lengkap x protection pro lindung debu lembab lonja listrik petir sambar antena rumah barang baru 3 bulan cacat kartu garansi segel lengkap dus dll tv nya harga baru rp 3 1 3 35 jt jual rp 2 1 juta wa ,Rp 2500000
196,free ongkir tv led sharp 32 inch hd lg samsung toshiba sony polytron lc 32le260i ,khusus gojek untuk irim luar kota wajib baca tentu bawah hati sharp 32le260i scontinued produksi ganti jadi 32le180i iklan erus jual sharp lc 32le180i 32 aquos led tv ready banyakkkkk kirim paka gosend 15ribu aja hari gak perlu ribet bingung pake ekspedisi wilayah jangkau gojek hati untuk beli barang jamin 100 baru dus asli segel pabrik barang bekas display cacat bekas pamer garansi resmi 3tahun service sparepart beri nota resmi tinggal lampir nota beli kasih claim garansi tunggu langsung beliii stock banyaaakkkkk murah fitur utama hd ready tv with led backlight eagle view and aquomotion 200 240 hz usb music amp amp amp amp amp amp amp amp amp amp amp amp amp picture antenna booster eco mode cp wa sms samsung lg toshiba sharp led smart tv televisi changhong akar gojek gosend maicih cemil promo ,Rp 2199000
